Traj_id,Time_list
1220,"[1470019169,1470019784,1470019804,1470019999,1470020001,1470020011,1470020017,1470020067,1470020070,1470020100,1470020119,1470020149,1470020169,1470020429.0]"
1221,"[1470016912,1470017718,1470017728,1470018032,1470018057.0,1470018082,1470018102,1470018122,1470018132,1470018189,1470018277,1470019098,1470020441]"
1222,"[1470019153,1470019163,1470019170,1470019755,1470019766,1470020121,1470020131,1470020141,1470020151,1470020315]"
1223,"[1470019156,1470019166,1470019171,1470019173,1470019754,1470019757,1470019766,1470019787,1470020338,1470020348,1470020357,1470020387]"
1224,"[1470019178,1470019184,1470019194,1470019795,1470020137,1470020158,1470020298,1470020317,1470020337,1470020347,1470020437,1470020467]"
1225,"[1470019158,1470019168,1470019760,1470019784,1470019796,1470019938,1470019952,1470020411,1470020422.5,1470020437,1470020457]"
1226,"[1470019169.0,1470019204,1470019776,1470019788,1470019798,1470019928,1470019938,1470019958,1470019978,1470020078,1470020088,1470020093]"
1227,"[1470018596.0,1470019513,1470019519,1470019555,1470019565,1470019940,1470019953,1470019963,1470019973,1470019983,1470020300.0,1470020315,1470020328,1470020351,1470020385,1470020405]"
1228,"[1470018561,1470018591,1470019540,1470019550,1470019560,1470019696,1470019727,1470020102,1470020108,1470020179]"
1229,"[1470019154,1470019180,1470019200,1470019210,1470019759,1470019767,1470019775,1470019782,1470020131,1470020141,1470020294,1470020320,1470020450]"
1230,"[1470019185,1470019190,1470019195,1470019200,1470019205,1470019209,1470020149,1470020259,1470020279,1470020280]"
1231,"[1470019166,1470019201.0,1470019711,1470019732.5,1470019734,1470019749,1470019799,1470020297,1470020401,1470020411,1470020421,1470020431.5]"
1232,"[1470019568,1470019608,1470019819,1470020092.0,1470020152,1470020212,1470020242,1470020252,1470020262,1470020269,1470020274]"
1233,"[1470019777,1470020072,1470020082,1470020090,1470020100,1470020285,1470020405,1470020415,1470020421,1470020454]"
1234,"[1470019166,1470019176,1470019203,1470019760,1470019770,1470019779.0,1470020117,1470020137,1470020147,1470020307,1470020317]"
1235,"[1470019051,1470019061,1470019081,1470019121,1470019141,1470019161,1470019211,1470019534.0,1470019569,1470019959,1470020309,1470020319,1470020449]"
1236,"[1470018679.0,1470018720,1470019300,1470019310,1470019320,1470019350,1470019420,1470019430,1470019445.0,1470020420,1470020460]"
1237,"[1470019211,1470019755,1470019765,1470019780.0,1470019795,1470019956.0,1470019991,1470020240,1470020248,1470020268,1470020269,1470020270,1470020281]"
1238,"[1470019163.0,1470019188,1470019194,1470019208.5,1470019543,1470019563,1470020311,1470020318,1470020442,1470020452,1470020462]"
1239,"[1470019151,1470019765,1470019785,1470020077,1470020087,1470020097,1470020127,1470020137,1470020328,1470020347,1470020349,1470020351]"
1240,"[1470019199,1470019763,1470019768,1470019778,1470019783,1470020157.0,1470020172,1470020318.0,1470020426,1470020446]"
1241,"[1470019161,1470019181,1470019191,1470019201,1470019211,1470019449,1470020263,1470020415,1470020426,1470020457]"
1242,"[1470019172.0,1470019204,1470020128,1470020138,1470020293,1470020303,1470020313,1470020333,1470020343,1470020353,1470020363]"
1243,"[1470019188,1470019198,1470019208,1470019952,1470020293,1470020323,1470020416,1470020436,1470020456,1470020466]"
1244,"[1470018566.5,1470018574,1470018596,1470019275,1470019285,1470019305,1470019315,1470020054,1470020094,1470020152,1470020196,1470020206,1470020216,1470020246]"
1245,"[1470018568,1470018578,1470018588,1470018598,1470018608,1470018684.0,1470018724,1470018804,1470018814,1470018824,1470018834,1470018844,1470019324,1470019755.0,1470020000,1470020010,1470020020]"
1246,"[1470019194,1470019390,1470020298,1470020308,1470020318,1470020428,1470020438,1470020448,1470020458,1470020468]"
1247,"[1470019170,1470019595,1470019615,1470019625,1470019635,1470019645,1470019661,1470019671,1470019681,1470019691,1470019721,1470019741,1470019791,1470019811,1470020163,1470020306,1470020331.0,1470020420,1470020470]"
1248,"[1470018620,1470018829,1470018904.3333333,1470018986,1470018996,1470019016,1470019026,1470019110,1470019769.0,1470019794,1470020091,1470020298,1470020328.0]"
1249,"[1470019093,1470019096,1470019117,1470019193,1470019786,1470019933,1470020309,1470020342,1470020345,1470020433]"
1250,"[1470018444.2,1470018479,1470018492,1470020427,1470020428,1470020432,1470020437,1470020442,1470020452,1470020456,1470020460,1470020464,1470020469]"
1251,"[1470019796,1470020143.0,1470020301,1470020311,1470020321,1470020331,1470020335,1470020355,1470020365,1470020375,1470020385,1470020398,1470020400,1470020410]"
1252,"[1470019195,1470019207,1470019761,1470020131,1470020301,1470020311,1470020321,1470020431,1470020451,1470020471]"
1253,"[1470019135,1470019141,1470019145,1470019165,1470019170,1470019175,1470019798,1470020126,1470020136,1470020444]"
1254,"[1470019212,1470020120,1470020140,1470020150,1470020165.0,1470020305.0,1470020320,1470020327,1470020330,1470020430,1470020438]"
1255,"[1470019165.0,1470019185.0,1470019799,1470019803,1470019939,1470019959,1470019979.0,1470020299,1470020303,1470020315,1470020428.0,1470020443,1470020472]"
1256,"[1470019144,1470019540.0,1470019828,1470019872,1470019892,1470019957.0,1470020326,1470020336,1470020354,1470020384,1470020404]"
1257,"[1470018570,1470018580,1470018591,1470018605,1470018680.0,1470018720,1470018730,1470019407,1470019427,1470019435,1470019458,1470019486,1470019503]"
1258,"[1470018583,1470019539,1470019559,1470019569,1470019944,1470019964,1470019974,1470020284,1470020364,1470020404]"
1259,"[1470019757,1470019767,1470019777,1470019952.0,1470019977,1470020303.0,1470020338.0,1470020424,1470020434,1470020464,1470020470]"
1260,"[1470019207,1470019739,1470019749,1470019759,1470019789,1470019799,1470019809,1470019936,1470019977,1470020413,1470020438.0,1470020463]"
1261,"[1470019675,1470019685,1470019695,1470019705,1470019715,1470019735.0,1470020166,1470020294,1470020319.0,1470020328,1470020333,1470020353]"
1262,"[1470019163,1470019169,1470019199,1470019802,1470020142,1470020150,1470020160,1470020170,1470020314.0,1470020329,1470020349,1470020449]"
1263,"[1470019160,1470019771,1470020151,1470020161,1470020308.0,1470020338.0,1470020420,1470020440,1470020460,1470020470]"
1264,"[1470019164.0,1470019178,1470019184,1470019194,1470019784.0,1470020122,1470020172,1470020322,1470020352,1470020443]"
1265,"[1470019759,1470019769,1470019789,1470019799,1470019809,1470020112,1470020116,1470020156,1470020256,1470020258]"
1266,"[1470019207,1470019754,1470019757.5,1470019778,1470019784,1470019794,1470020144.0,1470020437,1470020461,1470020471]"
1267,"[1470019792.0,1470019812,1470020122,1470020142,1470020152,1470020172,1470020322,1470020332,1470020342,1470020352,1470020428,1470020438,1470020468]"
1268,"[1470019157,1470019167,1470019170,1470019190,1470019774.0,1470019948,1470020331,1470020382,1470020412,1470020452]"
1269,"[1470019183,1470019203,1470019790,1470020161,1470020301,1470020315,1470020319,1470020369,1470020379,1470020399]"
1270,"[1470019777,1470019783,1470019803,1470020128,1470020138,1470020271,1470020301,1470020351,1470020433,1470020436]"
1271,"[1470019209,1470019755,1470019798,1470019808,1470020074.5,1470020085,1470020095,1470020133,1470020144,1470020154,1470020177,1470020189,1470020209,1470020259]"
1272,"[1470019176,1470019186,1470019200,1470019204,1470019787,1470019811,1470020121,1470020171,1470020430,1470020450,1470020460]"
1273,"[1470019179,1470019806,1470020131.0,1470020146,1470020156,1470020166,1470020312,1470020414,1470020454,1470020464]"
1274,"[1470019754,1470019764,1470019774,1470019794,1470020118,1470020128,1470020168,1470020298,1470020308,1470020318,1470020328,1470020338,1470020348,1470020358]"
1275,"[1470019156,1470019206,1470019537.0,1470019567,1470020304.0,1470020319,1470020328,1470020338,1470020348,1470020350]"
1276,"[1470019781,1470019791,1470019801,1470019811,1470019946.0,1470019981,1470019991,1470020321,1470020331,1470020446.0]"
1277,"[1470019168,1470019170,1470019177,1470019180,1470019183,1470019189,1470019199,1470019209,1470020129,1470020139,1470020149,1470020169,1470020384.0,1470020472]"
1278,"[1470019447,1470019457,1470019467,1470019485,1470019515,1470019565,1470020226,1470020256,1470020275,1470020417,1470020438]"
1279,"[1470019156,1470019776,1470019806,1470020116,1470020126,1470020136,1470020146,1470020156,1470020307,1470020317,1470020452,1470020462,1470020472]"
1280,"[1470019172,1470019187,1470019698,1470019768,1470019778,1470020082,1470020092,1470020297,1470020299,1470020329,1470020339,1470020342,1470020343,1470020357,1470020367,1470020377,1470020407]"
1281,"[1470019154,1470019187,1470019207,1470019757,1470020100,1470020140,1470020170,1470020301,1470020351,1470020431,1470020441]"
1282,"[1470019183,1470019770,1470019779,1470020123,1470020133,1470020138,1470020148,1470020158,1470020341,1470020447.0,1470020465]"
1283,"[1470019184,1470019194,1470019200,1470019761,1470019771,1470019781,1470019801,1470020117,1470020121,1470020150,1470020324.0,1470020348,1470020437,1470020447]"
1284,"[1470019157,1470019197,1470019756,1470020123,1470020133,1470020143,1470020153,1470020167,1470020338,1470020398]"
1285,"[1470019181,1470019191,1470019193,1470019197,1470019205,1470019209,1470019211,1470019764,1470020114,1470020119,1470020129,1470020149,1470020293,1470020294,1470020304,1470020308,1470020312,1470020316,1470020321,1470020323,1470020343,1470020458]"
1286,"[1470019167,1470019171,1470019768,1470019788,1470019798,1470020140.0,1470020315,1470020342,1470020372,1470020376,1470020398]"
1287,"[1470019192,1470020119,1470020120,1470020123,1470020124,1470020154,1470020171,1470020415,1470020425,1470020470]"
1288,"[1470019784,1470019794,1470019804,1470020124,1470020154,1470020298,1470020308,1470020318,1470020328,1470020418]"
1289,"[1470019156,1470019157,1470019200,1470019210,1470019768,1470020151,1470020161,1470020171,1470020341,1470020451,1470020461,1470020471]"
1290,"[1470019193,1470019203,1470019766,1470019767,1470020126.0,1470020139,1470020141,1470020151,1470020318,1470020348,1470020418,1470020448]"
1291,"[1470019156,1470019159.5,1470019763,1470019773,1470019793,1470020123,1470020305,1470020325,1470020425,1470020437]"
1292,"[1470019169,1470019761,1470019770,1470019781,1470019801,1470019976,1470019978,1470019981,1470019991,1470020283,1470020323,1470020434,1470020436,1470020439,1470020469]"
1293,"[1470019176,1470019186,1470019196,1470019206,1470019783,1470019793,1470020129,1470020383,1470020433,1470020448]"
1294,"[1470019208,1470020126,1470020146,1470020166,1470020326,1470020336,1470020415,1470020422,1470020428,1470020457.5]"
1295,"[1470019160,1470019190,1470019200,1470019210,1470020155.0,1470020306,1470020316,1470020351,1470020359,1470020375,1470020378,1470020381,1470020391]"
1296,"[1470019157,1470019163,1470019173,1470019185,1470019195,1470019763.0,1470019777,1470019803,1470020115,1470020442.0,1470020462]"
1297,"[1470019178,1470019772,1470020159,1470020167,1470020307.0,1470020327,1470020422,1470020425,1470020445,1470020465]"
1298,"[1470019757,1470019767,1470019797.0,1470020117,1470020127,1470020147,1470020157,1470020307,1470020337.0,1470020465]"
1299,"[1470019205,1470019548.0,1470019933,1470019967,1470019977,1470019987,1470020242,1470020252,1470020312,1470020421,1470020448]"
1300,"[1470019760,1470019770,1470019808,1470019941,1470019943,1470019960,1470020419,1470020430,1470020450,1470020460,1470020470]"
1301,"[1470019187,1470019749,1470020116,1470020126,1470020130,1470020134,1470020137,1470020147,1470020337,1470020420,1470020430,1470020446,1470020456,1470020466]"
1302,"[1470018559,1470018695,1470018725,1470019400,1470019410,1470019420,1470019445.0,1470019735,1470019745,1470019895,1470019905]"
1303,"[1470019194.0,1470019759,1470020059,1470020079,1470020099,1470020129,1470020169,1470020337,1470020347,1470020377,1470020407]"
1304,"[1470019165,1470019168,1470019172,1470019399,1470019419,1470019424,1470019428,1470019603.0,1470019628,1470019882,1470020088]"
1305,"[1470019155,1470019190.0,1470020115,1470020145.0,1470020295,1470020298,1470020301,1470020312,1470020315,1470020335.0,1470020415]"
1306,"[1470018945,1470019573.8,1470019627,1470019637,1470019662,1470019756,1470019776,1470020121,1470020154,1470020394]"
1307,"[1470019162,1470019537,1470019969,1470019979,1470020298.0,1470020313,1470020316,1470020415,1470020435.0,1470020455,1470020465]"
1308,"[1470019162,1470019172,1470019182,1470019192,1470019205.0,1470019565,1470020309.0,1470020334,1470020340,1470020437]"
1309,"[1470019191,1470019201,1470019761,1470019771,1470019781,1470019791,1470019801,1470020141,1470020171,1470020401,1470020431,1470020461]"
1310,"[1470019187.0,1470019757,1470020117,1470020127,1470020168,1470020348,1470020416,1470020417,1470020419,1470020434]"
1311,"[1470019172,1470019184,1470019760,1470019770,1470019780,1470019790,1470019800,1470020122,1470020141,1470020325,1470020407.5,1470020438]"
1312,"[1470018558,1470018561,1470018703,1470018723,1470019423,1470020317.5,1470020324.0,1470020335,1470020345,1470020385]"
1313,"[1470019162,1470019762,1470019772,1470020121.25,1470020159.0,1470020311,1470020316,1470020365,1470020392,1470020402,1470020412]"
1314,"[1470019762,1470019765,1470019768,1470019798,1470019807,1470019933,1470019944,1470019954,1470019958,1470019969,1470019980,1470019982,1470020301,1470020341.0,1470020362,1470020385]"
1315,"[1470019167.0,1470019179,1470019187,1470019189,1470019197,1470019200,1470019204,1470019755,1470019758,1470019775,1470019943.6666667,1470020094,1470020104]"
1316,"[1470019153,1470019183,1470019192,1470019203,1470019764,1470019774,1470019784,1470019798.25,1470020128,1470020148.0,1470020168,1470020340,1470020350]"
1317,"[1470020121,1470020153,1470020163,1470020307,1470020310,1470020313,1470020314,1470020315,1470020414,1470020424,1470020436]"
1318,"[1470019168.0,1470019193,1470019515,1470019525,1470019536,1470019556.0,1470019940,1470019960,1470020361,1470020381]"
1319,"[1470019178,1470019208,1470019796,1470019936,1470019965,1470019975,1470020418,1470020438,1470020458,1470020468]"
1320,"[1470019195,1470019763,1470019773,1470019783,1470019793,1470019803,1470020133.0,1470020163,1470020298.0,1470020313]"
1321,"[1470019153,1470019183,1470019911,1470019931,1470020001,1470020111,1470020294,1470020416,1470020426,1470020436]"
1322,"[1470019187,1470019207,1470019407,1470019417,1470019427,1470020305,1470020313,1470020319,1470020340,1470020420,1470020443,1470020456,1470020457,1470020458]"
1323,"[1470019164,1470019184,1470019194,1470019204,1470019517,1470019560,1470019570,1470019580,1470019590,1470019610,1470019630,1470019877,1470019887,1470020030]"
1324,"[1470019168,1470019178,1470019545,1470019555,1470019565,1470019938,1470019950,1470019968,1470019988,1470020300.0,1470020330,1470020435,1470020445]"
1325,"[1470019166.0,1470019768,1470019788,1470020018,1470020066,1470020076,1470020086,1470020096,1470020101,1470020317,1470020436,1470020456,1470020466]"
1326,"[1470019178,1470019801.0,1470020121,1470020131,1470020149,1470020305,1470020315,1470020415,1470020445,1470020455,1470020465]"
1327,"[1470019508,1470019522,1470019740.0,1470019815,1470020071,1470020081,1470020091,1470020111,1470020236,1470020266,1470020276,1470020286]"
1328,"[1470019139,1470019149,1470019159,1470019179,1470019506,1470019531,1470019956,1470019966,1470020294,1470020304,1470020437]"
1329,"[1470019755,1470019765,1470019775,1470019795,1470020130,1470020140,1470020159.5,1470020294,1470020334.0,1470020354,1470020357,1470020359,1470020389.0]"
1330,"[1470019171.5,1470019183.0,1470019763,1470019793,1470019803,1470019933,1470019978.0,1470020293,1470020303,1470020313,1470020439,1470020449]"
1331,"[1470019759,1470019769,1470020116,1470020119,1470020149,1470020159,1470020304.0,1470020319,1470020349,1470020459,1470020469]"
1332,"[1470019165.0,1470019195,1470019204,1470020118,1470020128,1470020300,1470020336,1470020417,1470020437,1470020458]"
1333,"[1470019170,1470019197,1470019206,1470019774,1470019784,1470019794,1470020152,1470020161,1470020312,1470020373,1470020384]"
1334,"[1470019160,1470019170,1470019190,1470019200,1470019759,1470019768,1470019780,1470019790,1470019966,1470019986,1470020418,1470020428,1470020458]"
1335,"[1470019157,1470019177,1470019534,1470019548,1470019549,1470019564.0,1470019933,1470019967,1470020359.0,1470020453]"
