node,lng,lat
1009,121.5067253,31.2531795
1010,121.5071355,31.2530051
1011,121.5075974,31.2529334
1012,121.5081086,31.2529331
1013,121.508806,31.2530683
1014,121.5098126,31.2532864
1015,121.5149294,31.2540886
1016,121.5151336,31.2541082
1017,121.516266,31.2541545
1018,121.5171166,31.2542153
1019,121.5218516,31.2547405
1020,121.5222016,31.2547732
1021,121.5229996,31.2548644
1022,121.5250209,31.2549957
1023,121.5260725,31.255025
1024,121.526871,31.255718
1025,121.5266084,31.2564027
1026,121.5245678,31.2584415
1027,121.5228822,31.2602483
1028,121.5225097,31.2607569
1029,121.5256806,31.2617539
1030,121.5262715,31.2619635
1031,121.5270792,31.262224
1032,121.5286656,31.2631651
1033,121.5299046,31.2638387
1034,121.5304255,31.2641218
1035,121.5310475,31.2644894
1036,121.5315078,31.2677717
1037,121.4869565,31.2360088
1038,121.4870403,31.2358467
1039,121.4872448,31.2354306
1040,121.4530799,31.225836
1041,121.4560324,31.2258796
1042,121.4616818,31.225755
1043,121.4621318,31.225745
1044,121.4635885,31.2259839
1045,121.4653936,31.226633
1046,121.4702719,31.2286735
1047,121.4710336,31.2289617
1048,121.4717376,31.2293614
1049,121.4717028,31.2292243
1050,121.4632838,31.2259205
1051,121.4634758,31.2258543
1052,121.4481532,31.2249695
1053,121.4494063,31.2254393
1054,121.4500672,31.2256521
1055,121.4505221,31.2257402
1056,121.4511058,31.2257989
1057,121.4519088,31.2258291
1058,121.4262662,31.2150208
1059,121.4276958,31.2156174
1060,121.428398,31.2159001
1061,121.4294659,31.2164847
1062,121.4297153,31.216648
1063,121.4299508,31.2168145
1064,121.43313,31.2191418
1065,121.4248072,31.2156403
1066,121.4244296,31.2156623
1067,121.4239747,31.2156036
1068,121.4234206,31.2155063
1069,121.4230305,31.2154715
1070,121.4240283,31.2156181
1071,121.4484501,31.2286284
1072,121.4347877,31.2203146
1073,121.4358296,31.2209219
1074,121.4366416,31.2211162
1075,121.4375784,31.2212411
1076,121.4389347,31.2218067
1077,121.4393703,31.2237705
1078,121.4378621,31.2230905
1079,121.4367117,31.2220435
1080,121.4359699,31.2212473
1081,121.4351475,31.2209147
1082,121.5386531,31.2165725
1083,121.5383269,31.2159853
1084,121.5350653,31.2086444
1085,121.5352799,31.2086886
1086,121.5098271,31.213477
1087,121.5325241,31.2096525
1088,121.5352614,31.209251
1089,121.5354375,31.2092268
1090,121.5269176,31.208371
1091,121.5281238,31.2114058
1092,121.528019,31.2114351
1093,121.5268013,31.2084048
1094,121.5740325,31.2319493
1095,121.3770523,31.192936
1096,121.3771008,31.1928271
1097,121.3786569,31.1934799
1098,121.4070585,31.209609
1099,121.4070545,31.209122
1100,121.4070229,31.2082216
1101,121.4069988,31.2081002
1102,121.4068937,31.2078859
1103,121.4066875,31.2076582
1104,121.4078074,31.204216
1105,121.4093967,31.2095322
1106,121.4086882,31.2091731
1107,121.4078471,31.2086079
1108,121.407716,31.2085
1109,121.4074954,31.2082741
1110,121.407391,31.2080786
1111,121.4072398,31.2075665
1112,121.407249,31.2070227
1113,121.4078304,31.2147246
1114,121.4075856,31.2152037
1115,121.4072712,31.2158917
1116,121.4066794,31.2173515
1117,121.4064764,31.2180204
1118,121.4062433,31.2191569
1119,121.4061212,31.2201613
1120,121.4061069,31.2215339
1121,121.4061839,31.222825
1122,121.406287,31.2239635
1123,121.406344,31.2251293
1124,121.4064252,31.2264936
1125,121.4064463,31.2272038
1126,121.4063802,31.2277917
1127,121.4136286,31.2427922
1128,121.4165074,31.2444324
1129,121.4191081,31.2458936
1130,121.4215234,31.2472015
1131,121.4232368,31.2478744
1132,121.4245889,31.2486252
1133,121.4253764,31.2492037
1134,121.4261394,31.2500929
1135,121.4270292,31.2510191
1136,121.427985,31.2517697
1137,121.4290335,31.252604
1138,121.4300042,31.2535068
1139,121.4310974,31.2549422
1140,121.4317319,31.2555776
1141,121.4054812,31.230706
1142,121.4055283,31.2315298
1143,121.4057577,31.2325462
1144,121.4062561,31.2341833
1145,121.4069023,31.2353849
1146,121.4078924,31.236779
1147,121.40892,31.2381677
1148,121.4094679,31.2390168
1149,121.4108404,31.2408169
1150,121.411154,31.2411303
1151,121.4124032,31.2421433
1152,121.4135819,31.2428666
1153,121.415513,31.2439625
1154,121.4164901,31.2445164
1155,121.4189656,31.2459012
1156,121.4210178,31.2470775
1157,121.4214419,31.2472568
1158,121.4231705,31.2479318
1159,121.4245326,31.2487045
1160,121.4252364,31.2492269
1161,121.4260346,31.2501707
1162,121.4269358,31.2511246
1163,121.4278971,31.2518804
1164,121.4289529,31.2527022
1165,121.4298712,31.2536341
1166,121.4310128,31.2550502
1167,121.4316394,31.2556519
1168,121.4322365,31.2560032
1169,121.4331191,31.2563617
1170,121.44157,31.2593778
1171,121.4402911,31.2591077
1172,121.4382174,31.2583501
1173,121.4363274,31.257618
1174,121.4095033,31.2094172
1175,121.4047637,31.2060378
1176,121.4063451,31.2071984
1177,121.4071175,31.2077857
1178,121.4076068,31.208116
1179,121.4083792,31.2086446
1180,121.4089801,31.2090557
1181,121.4097354,31.2094227
1182,121.4105508,31.2096723
1183,121.41333,31.2102634
1184,121.4221526,31.2119717
1185,121.4228395,31.2120107
1186,121.4235231,31.2120594
1187,121.4245387,31.212363
1188,121.4178289,31.2111818
1189,121.4187552,31.2114034
1190,121.4196961,31.2116164
1191,121.4204852,31.2118127
1192,121.4210226,31.2119024
1193,121.4221899,31.2120394
1194,121.4233899,31.2121425
1195,121.4238101,31.2122399
1196,121.4248544,31.2128036
1197,121.4251848,31.2130985
1198,121.42575,31.2138372
1199,121.426131,31.2144841
1200,121.3212515,31.1731925
1201,121.3182327,31.1753391
1202,121.3110472,31.1828228
1203,121.3086002,31.1867986
1204,121.3051376,31.1923934
1205,121.3037457,31.1945721
1206,121.3018106,31.1975556
1207,121.3010807,31.1987883
1208,121.3005012,31.2000382
1209,121.3000968,31.2010825
1210,121.2997823,31.202029
1211,121.2992452,31.2057487
1212,121.2990705,31.208172
1213,121.2989346,31.2102801
1214,121.2983347,31.2201545
1215,121.29714,31.2101853
1216,121.2961009,31.2096774
1217,121.2953831,31.2092669
1218,121.2942592,31.2082482
1219,121.2935897,31.2075728
1220,121.2932464,31.207189
1221,121.2930919,31.2070589
1222,121.2909484,31.208925
1223,121.2895802,31.2097864
1224,121.2875039,31.2109056
1225,121.2871005,31.2111405
1226,121.2895037,31.212961
1227,121.2939058,31.2078913
1228,121.2879515,31.2142647
1229,121.2848689,31.208116
1230,121.2809435,31.2041161
1231,121.2787634,31.2064886
1232,121.2719548,31.202499
1233,121.2846543,31.2079252
1234,121.2838389,31.2071764
1235,121.2827918,31.2061119
1236,121.2817361,31.2050107
1237,121.2809726,31.2041542
1238,121.2985989,31.2108087
1239,121.2986223,31.2102684
1240,121.2989172,31.2057338
1241,121.2994858,31.2020357
1242,121.3002334,31.1999668
1243,121.3034532,31.1944495
1244,121.306472,31.1896567
1245,121.3109271,31.1827568
1246,121.3133066,31.179145
1247,121.3140349,31.1782935
1248,121.3152474,31.1771103
1249,121.3167739,31.1759372
1250,121.3182979,31.1749503
1251,121.3215443,31.1726504
1252,121.3168053,31.1762289
1253,121.5431246,31.224142
1254,121.5442707,31.2211016
1255,121.5402932,31.2204825
1256,121.5407048,31.2210183
1257,121.5395454,31.2197574
1258,121.5430812,31.2242456
1259,121.5401977,31.2205303
1260,121.5405906,31.2210887
1261,121.5367841,31.2145411
1262,121.5373181,31.2143686
1263,121.5374445,31.2143341
1264,121.542421,31.2129463
1265,121.5428759,31.2128142
1266,121.5432793,31.2127041
1267,121.5437342,31.2126307
1268,121.5441891,31.2125793
1269,121.5446784,31.2125793
1270,121.5452363,31.2126086
1271,121.5459058,31.2127261
1272,121.5535018,31.2148989
1273,121.5541884,31.2151191
1274,121.5547377,31.2152512
1275,121.5562655,31.2155082
1276,121.4454849,31.2113563
1277,121.4449574,31.2105246
1278,121.4410977,31.2052316
1279,121.4412545,31.2054457
1280,121.4444016,31.2097629
1281,121.4416266,31.2059129
1282,121.4436979,31.2088342
1283,121.4670726,31.2230718
1284,121.5146905,31.2033633
1285,121.5797286,31.2463031
1286,121.5825816,31.2481682
1287,121.5793854,31.2504287
1288,121.5703452,31.2567067
1289,121.5698224,31.2570765
1290,121.5694309,31.2574758
1291,121.5692007,31.2577906
1292,121.562153,31.2648107
1293,121.5597148,31.2627427
1294,121.5574898,31.2613296
1295,121.5553199,31.2600112
1296,121.5525733,31.2583145
1297,121.5509015,31.2568496
1298,121.5495278,31.2554905
1299,121.570723,31.2638356
1300,121.5691982,31.2660604
1301,121.5466337,31.2522175
1302,121.5458439,31.251443
1303,121.5446447,31.2503993
1304,121.5432397,31.249511
1305,121.5417215,31.2486724
1306,121.5388671,31.2474928
1307,121.5343778,31.245748
1308,121.5324922,31.2451286
1309,121.5262477,31.2434147
1310,121.5240592,31.2429786
1311,121.5209891,31.2428694
1312,121.5126728,31.2418936
1313,121.5061344,31.2403763
1314,121.505039,31.2420355
1315,121.5018009,31.2451959
1316,121.5016649,31.2453282
1317,121.5026497,31.2417577
1318,121.5021678,31.2424002
1319,121.5004286,31.2411885
1320,121.498614,31.2427429
1321,121.497746,31.2421915
1322,121.4970255,31.241574
1323,121.4965745,31.2409521
1324,121.4956686,31.2404285
1325,121.4946676,31.2410191
1326,121.4937267,31.2416951
1327,121.50147,31.2456945
1328,121.4931917,31.2388134
1329,121.497499,31.2357971
1330,121.4980662,31.2351232
1331,121.498579,31.2345439
1332,121.5004931,31.2325413
1333,121.5119746,31.2291673
1334,121.5133835,31.225214
1335,121.5119115,31.229348
1336,121.5142109,31.2299187
1337,121.5148193,31.2301207
1338,121.5158007,31.2304168
1339,121.5214423,31.2321437
1340,121.5228456,31.2325713
1341,121.5295882,31.2347144
1342,121.5307074,31.2327584
1343,121.5318793,31.2310014
1344,121.5515413,31.2362499
1345,121.5588501,31.236354
1346,121.4648436,31.2096606
1347,121.4712743,31.2212601
1348,121.4699016,31.2250876
1349,121.4723469,31.226169
1350,121.4695328,31.223151
1351,121.4706973,31.223575
1352,121.4410708,31.2054435
1353,121.5177605,31.2312368
1354,121.5179931,31.2313043
1355,121.5171479,31.2310519
1356,121.5176452,31.2321444
1357,121.5172991,31.2329045
1358,121.5176663,31.2329651
1359,121.5172067,31.2330942
1360,121.5077992,31.223474
1361,121.5112393,31.2291088
1362,121.511076,31.228837
1363,121.5370531,31.2258223
1364,121.518046,31.2311826
1365,121.5605908,31.2632389
1366,121.5604806,31.2633258
1367,121.5664439,31.2684996
1368,121.4383454,31.2218454
1369,121.4393944,31.2221038
1370,121.4374004,31.2214935
1371,121.5065733,31.226957
1372,121.5029738,31.2294397
1373,121.5088035,31.2358531
1374,121.5998338,31.2659157
1375,121.600181,31.3097776
1376,121.6002008,31.3023578
1377,121.5979675,31.3060439
1378,121.584933,31.3060679
1379,121.6002231,31.27024
1380,121.5733382,31.3060264
1381,121.5721676,31.3059612
1382,121.5718458,31.3059439
1383,121.5676662,31.305343
1384,121.5483709,31.3080837
1385,121.5475366,31.3083289
1386,121.5451734,31.3088996
1387,121.5417925,31.3093263
1388,121.5382772,31.3096174
1389,121.5311313,31.3082638
1390,121.5258365,31.3066321
1391,121.5067427,31.3007964
1392,121.4978776,31.2979531
1393,121.4892967,31.2959293
1394,121.4869607,31.2952212
1395,121.4837098,31.2940609
1396,121.4807827,31.2931925
1397,121.4764826,31.2921032
1398,121.4747166,31.2916649
1399,121.4744283,31.2916319
1400,121.4728105,31.2916447
1401,121.471302,31.2919406
1402,121.4630274,31.2943198
1403,121.4584258,31.2961109
1404,121.4574099,31.2964672
1405,121.4565963,31.2966345
1406,121.4557502,31.2967352
1407,121.4546133,31.2967251
1408,121.4534583,31.2965885
1409,121.4444753,31.3000085
1410,121.4442901,31.3016541
1411,121.4440477,31.3087719
1412,121.4440922,31.3102226
1413,121.4438568,31.31533
1414,121.4436992,31.3174958
1415,121.4434276,31.3185196
1416,121.4429218,31.3198143
1417,121.4347278,31.3379513
1418,121.4371908,31.1802199
1419,121.468964,31.1979002
1420,121.4749881,31.194577
1421,121.4750936,31.1942765
1422,121.4776172,31.1879437
1423,121.4794378,31.1836137
1424,121.4800479,31.1819982
1425,121.4801337,31.1815282
1426,121.4801165,31.1810656
1427,121.4800341,31.1806553
1428,121.4798311,31.1801596
1429,121.4795346,31.1797569
1430,121.4792038,31.1793871
1431,121.4785886,31.1789443
1432,121.4755407,31.1773247
1433,121.4746941,31.1768644
1434,121.4742274,31.1764638
1435,121.4738824,31.1760299
1436,121.4736129,31.1755252
1437,121.4734482,31.1750759
1438,121.4734132,31.174508
1439,121.4735138,31.1739072
1440,121.4738329,31.1729641
1441,121.5896893,31.1520818
1442,121.585445,31.1631586
1443,121.5800113,31.1754578
1444,121.5797889,31.1760154
1445,121.5789972,31.1783884
1446,121.5740777,31.1968525
1447,121.5725493,31.2028271
1448,121.3925723,31.1063846
1449,121.3854262,31.1215659
1450,121.393793,31.1297591
1451,121.4244639,31.1590397
1452,121.4273114,31.1617388
1453,121.4339116,31.180322
1454,121.4348611,31.1800147
1455,121.4355169,31.1798629
1456,121.4361849,31.1798886
1457,121.4364707,31.179953
1458,121.4367965,31.1800436
1459,121.4727075,31.1986981
1460,121.4243275,31.1590795
1461,121.4150532,31.1500956
1462,121.4281054,31.1626664
1463,121.4270547,31.1830154
1464,121.4290938,31.1821308
1465,121.4293174,31.1659614
1466,121.4290423,31.1648107
1467,121.4285653,31.1636855
1468,121.4280752,31.1629073
1469,121.4272223,31.1618418
1470,121.4375168,31.1804217
1471,121.4386622,31.18126
1472,121.4404562,31.1826485
1473,121.4422632,31.1841299
1474,121.4439798,31.185525
1475,121.4449501,31.1862736
1476,121.4454007,31.1866408
1477,121.447121,31.1875031
1478,121.4479223,31.1877681
1479,121.4510054,31.1885439
1480,121.4526888,31.1889864
1481,121.4533611,31.1892624
1482,121.4553095,31.1904446
1483,121.4570518,31.1915092
1484,121.4587685,31.1926252
1485,121.4603821,31.1938514
1486,121.4606567,31.1940349
1487,121.4614979,31.194519
1488,121.4648257,31.1962676
1489,121.466347,31.1969918
1490,121.4708086,31.1985352
1491,121.5841023,31.2493669
1492,121.5256658,31.2290511
1493,121.5193646,31.2323738
1494,121.4656416,31.2118504
1495,121.4436558,31.2090079
1496,121.5601201,31.2367112
1497,121.5706321,31.2418423
1498,121.3816646,31.1951931
1499,121.5380004,31.2265892
1500,121.508712,31.2359685
1501,121.5777807,31.2366313
1502,121.4409275,31.2229358
1503,121.4693806,31.226203
1504,121.4500874,31.2255505
1505,121.4505305,31.225624
1506,121.445435,31.2113787
1507,121.5647405,31.2504181
1508,121.566312,31.2481415
1509,121.5826635,31.2149331
1510,121.5829238,31.2479187
1511,121.4698096,31.2216618
1512,121.5557468,31.2415988
1513,121.4458913,31.1869336
1514,121.4464666,31.1872412
1515,121.5781548,31.2452353
1516,121.5794895,31.2457418
1517,121.5817737,31.2470809
1518,121.5815884,31.3060342
1519,121.5805194,31.3060292
1520,121.5766083,31.3060234
1521,121.5878057,31.3060758
1522,121.5939212,31.3060993
1523,121.5736715,31.2430748
1524,121.5737749,31.2431221
1525,121.5829314,31.2478405
1526,121.5829783,31.2478787
1527,121.5866044,31.2503496
1528,121.5912509,31.253453
1529,121.5915858,31.2536798
1530,121.5936009,31.2549893
1531,121.5945382,31.2558959
1532,121.5946434,31.2557811
1533,121.5938304,31.2554364
1534,121.5943804,31.2556148
1535,121.5658231,31.2289571
1536,121.5659941,31.2288677
1537,121.5658717,31.2288248
1538,121.568567,31.2174881
1539,121.5665169,31.2290753
1540,121.5664718,31.2292219
1541,121.5660181,31.2287722
1542,121.5664026,31.2289166
1543,121.5791027,31.2335262
1544,121.579197,31.2335621
1545,121.5923475,31.2381353
1546,121.5922768,31.2381115
1547,121.5790374,31.2338786
1548,121.5789358,31.2338499
1549,121.5703045,31.230827
1550,121.5442291,31.221196
1551,121.5372103,31.2144002
1552,121.5375259,31.2143036
1553,121.5443224,31.2209983
1554,121.5406814,31.2190182
1555,121.5903503,31.2421213
1556,121.5902286,31.2422173
1557,121.5902865,31.2421406
1558,121.5904081,31.2422148
1559,121.5902061,31.2422957
1560,121.5777554,31.236678
1561,121.5776769,31.236657
1562,121.5777606,31.2364599
1563,121.5778467,31.2364866
1564,121.5758543,31.2399669
1565,121.575955,31.2400033
1566,121.5860024,31.2456599
1567,121.5860512,31.2457054
1568,121.5905949,31.2487378
1569,121.5903422,31.2489416
1570,121.5858507,31.2458477
1571,121.5857952,31.2458064
1572,121.575841,31.2401739
1573,121.5757407,31.2401326
1574,121.586032,31.2457778
1575,121.5859575,31.245834
1576,121.5858212,31.2457324
1577,121.5859032,31.2456746
1578,121.5287359,31.2135771
1579,121.5407449,31.219076
1580,121.5338679,31.224159
1581,121.587353,31.2514273
1582,121.5994757,31.2630142
1583,121.6000566,31.2677017
1584,121.6001174,31.2688641
1585,121.6002265,31.2731924
1586,121.6002064,31.2755577
1587,121.6001931,31.2815508
1588,121.6001771,31.2826189
1589,121.5998278,31.2821919
1590,121.6001939,31.2821955
1591,121.6003915,31.2822091
1592,121.6002037,31.2819967
1593,121.6001796,31.2823722
1594,121.6002052,31.2818384
1595,121.600008,31.2828933
1596,121.6000202,31.2825284
1597,121.6000229,31.2821988
1598,121.6000299,31.2819942
1599,121.6000237,31.2818391
1600,121.6000048,31.2806867
1601,121.6001829,31.2889232
1602,121.6001699,31.2924447
1603,121.5999878,31.2964901
1604,121.6000043,31.292422
1605,121.5999823,31.2889017
1606,121.5999974,31.2956731
1607,121.6001638,31.2958031
1608,121.6001496,31.29771
1609,121.6001783,31.3009953
1610,121.6010964,31.3009677
1611,121.6004107,31.3009695
1612,121.5440666,31.3088561
1613,121.5430467,31.3092369
1614,121.5390478,31.3095824
1615,121.5349921,31.3092445
1616,121.4965912,31.2976137
1617,121.4829834,31.2938064
1618,121.4589327,31.2960581
1619,121.4518848,31.2962206
1620,121.4511784,31.2960406
1621,121.4506334,31.2958925
1622,121.444573,31.2995097
1623,121.4440198,31.3072218
1624,121.4419505,31.3220207
1625,121.4330195,31.3421585
1626,121.432436,31.342711
1627,121.6272783,31.3257448
1628,121.6386668,31.2663816
1629,121.5704105,31.2421651
1630,121.5734461,31.2434217
1631,121.5735381,31.2434725
1632,121.5824687,31.2482501
1633,121.5911677,31.2539308
1634,121.5999994,31.3101899
1635,121.599996,31.3010368
1636,121.6000734,31.2706598
1637,121.599991,31.2688749
1638,121.5996558,31.2659327
1639,121.5992905,31.2630198
1640,121.5991827,31.2623315
1641,121.5977655,31.2588948
1642,121.599937,31.2821971
1643,121.5372952,31.2142874
1644,121.5374004,31.2142581
1645,121.5686517,31.2174469
1646,121.5690505,31.2174985
1647,121.5689889,31.2176839
1648,121.568631,31.217651
1649,121.5685371,31.2176365
1650,121.5562343,31.2156463
1651,121.5547028,31.215355
1652,121.5541451,31.2152218
1653,121.5534709,31.2150054
1654,121.5458385,31.2128663
1655,121.5452143,31.2127415
1656,121.5446733,31.2127082
1657,121.5441822,31.2126998
1658,121.5437494,31.2127498
