section_id,s_node,e_node,length
1023,466,467,1.088891851
1024,467,67818,2.931099563
1025,67818,67819,1.440344056
1026,67819,72771,1.609471702
1027,72771,67817,1.911534057
1028,67817,67821,13.25591823
1029,67821,72503,4.486764882
1030,72503,67822,21.12230661
1031,67822,67800,19.62505164
1032,1596,78587,1.464469508
1033,78587,1597,0.637833747
1034,1597,1598,1.305716772
1035,1598,1599,0.990025014
1036,1599,1600,7.351135714
1037,1600,11135,39.65163194
1038,11135,66495,3.950432991
1039,66495,10140,0.952066832
1040,10140,11137,3.794415333
1041,11137,1636,15.61313593
1042,1647,1648,2.247834634
1043,1648,1649,0.594410933
1044,1649,2010,24.38978614
1045,2010,51376,17.54800546
1046,51376,51377,13.8664881
1047,51377,2009,14.3970937
1048,2009,2006,0.236485571
1049,2006,1999,0.587805932
1050,1999,1996,0.827169245
1051,1996,1650,6.113295931
1052,1650,1651,9.751216384
1053,1651,1652,3.587768393
1054,1652,1653,4.434019803
1055,1653,1994,5.144863306
1056,1994,74076,13.94023098
1057,74076,35671,2.147090187
1058,35671,35670,0.526190831
1059,35670,74074,2.768278848
1060,74074,74071,20.58170375
1061,74071,1992,1.427976503
1062,1992,74070,1.665853495
1063,74070,1654,1.402674996
1064,1654,1655,3.979799376
1065,1655,1656,3.38624563
1066,1656,1657,3.068312052
1067,1657,1658,2.722405713
1068,1658,1659,2.736861024
1069,1659,1660,2.622078959
1070,1660,1661,3.075244701
1071,1661,74068,0.675334451
1072,66915,70182,8.854969706
1073,70182,66912,0.558266415
1074,66912,66908,5.337500728
1075,66908,45839,29.38590407
1076,45839,20893,0.727034375
1077,20893,20904,34.73581307
1078,20904,51994,5.066691774
1079,51994,20888,1.111484057
1080,20888,20889,15.41215124
1081,1341,68234,0.669717547
1082,68234,1913,3.20405538
1083,1913,10108,15.78521074
1084,10108,2021,8.750768412
1085,2021,1723,21.03885879
1086,1723,2114,18.38349117
1087,2114,2111,0.755640315
1088,2111,2024,0.716891133
1089,2024,74298,0.678993428
1090,74298,1724,16.44354324
1091,1724,2026,7.759786464
1092,2026,2028,16.53620097
1093,2028,2030,20.28492728
1094,1451,1452,24.59956765
1095,1452,1462,7.683355744
1096,1462,707,0.976862103
1097,707,738,6.25462331
1098,738,706,7.966205751
1099,706,705,7.478928776
1100,705,704,65.59077011
1101,704,703,17.9435766
1102,12429,40017,1.626662548
1103,40017,29927,5.339997597
1104,29927,29929,9.805166798
1105,29929,40019,10.25897182
1106,40019,40024,3.893395295
1107,40024,9286,1.172350235
1108,1728,54459,0.936986353
1109,54459,54458,1.015360411
1110,54458,1453,2.041531056
1111,1729,54456,1.67813194
1112,54456,1454,2.287412722
1113,1454,54442,1.637638059
1114,54442,54452,1.239248849
1115,54452,1455,1.311128604
1116,1455,54453,1.05916143
1117,54453,54454,1.000880061
1118,54454,54455,1.05749395
1119,54455,1456,1.039130061
1120,1456,1457,1.819315719
1121,1457,54447,1.044311476
1122,54447,1458,1.057648213
1123,1458,54445,1.575434033
1124,54445,1418,1.120721494
1125,1418,54443,1.152929799
1126,54443,1470,1.244188584
1127,1470,1730,0.884742297
1128,1730,1471,8.007015339
1129,1471,1472,14.22392095
1130,1472,1473,14.66470889
1131,1473,9842,4.443723733
1132,9842,1731,4.976303291
1133,1731,1474,4.463854607
1134,1474,1475,7.68807696
1135,1475,1476,3.649337969
1136,1476,1513,3.574048275
1137,1513,1514,4.076803488
1138,1514,1477,4.39512322
1139,1477,1478,5.257306003
1140,1478,69804,8.959740799
1141,69804,1479,10.82625261
1142,1479,1733,4.231866452
1143,1733,1480,6.603359879
1144,1480,1481,4.533905965
1145,1481,1482,14.26639495
1146,1482,1483,12.78485867
1147,1483,1484,12.83144072
1148,1484,1485,12.72478041
1149,1485,1486,2.070904877
1150,1486,1487,6.076900729
1151,1487,1488,23.52307689
1152,1488,1489,10.53704554
1153,1489,10769,3.340863791
1154,10769,10766,0.925939542
1155,10766,5560,5.233098053
1156,5560,1419,7.79431503
1157,1419,1490,12.18046298
1158,1490,50135,12.20842511
1159,50135,50136,7.567071452
1160,50136,5558,7.517385887
1161,5558,5559,22.33942418
1162,139,138,0.622839021
1163,138,137,0.4851296
1164,137,136,0.528145708
1165,136,135,0.642822253
1166,135,134,0.563675055
1167,134,5546,0.950743929
1168,5546,5547,0.889375934
1169,5547,5548,1.144132319
1170,5548,5549,1.174775982
1171,5549,5550,1.218387405
1172,5550,5551,1.17272289
1173,5551,5552,0.754855714
1174,5552,5553,0.658635163
1175,5553,5554,1.031126183
1176,5554,5555,0.903730982
1177,5555,5556,0.693145441
1178,5556,5557,0.554264673
1179,5557,151,0.36831553
1180,151,150,0.717368071
1181,150,149,0.654336786
1182,149,148,0.734687719
1183,148,147,0.858138525
1184,147,146,0.959019363
1185,146,145,0.598466222
1186,145,54431,0.543348026
1187,54431,144,0.578186749
1188,144,143,0.899295073
1189,143,1459,0.44494716
1190,1459,142,0.439717995
1191,142,141,0.818135395
1192,141,140,0.648615588
1193,140,139,0.65094874
1194,1734,1420,4.037420276
1195,1420,1421,2.025932648
1196,1421,50129,21.59382926
1197,50129,1422,21.7401756
1198,1422,1423,29.84190482
1199,1438,31606,2.045225986
1200,31606,1439,1.846351402
1201,1439,31615,1.107317518
1202,31615,1440,5.227069155
1203,1440,1735,10.49978598
1204,1735,10759,8.672319859
1205,16108,1736,17.8236047
1206,1736,20940,17.15250335
1207,20940,25862,8.925811044
1208,29090,51546,2.417779856
1209,51546,3234,0.966475704
1210,1763,1747,22.30227453
1211,1747,45745,3.333815995
1212,45745,45740,3.324478762
1213,45740,45738,3.382093369
1214,45738,1748,3.35189452
1215,1748,1749,2.682875746
1216,1749,45733,3.903537606
1217,45733,45720,11.32427637
1218,1746,45762,80.31375243
1219,1762,45759,3.734000458
1220,45759,45761,5.245941465
1221,45761,45763,10.03020689
1222,1743,42431,9.998896293
1223,42431,1744,5.540602061
1224,1744,62785,22.11629947
1225,62785,45829,0.109394452
1226,583,1647,0.653311426
1227,1647,1665,0.932203616
1228,1665,77020,5.969927388
1229,77020,1766,6.05022298
1230,1766,1767,4.890532768
1231,1767,57648,17.95769416
1232,57648,16407,10.70621947
1233,16407,12518,7.075505516
1234,1792,68590,3.291093219
1235,68590,1364,0.609780098
1236,1364,68588,1.186830632
1237,68588,70003,6.718150178
1238,70003,10002,0.354598438
1239,10002,10003,2.078803955
1240,10003,68583,2.14251678
1241,68583,2920,0.41722975
1242,2920,30558,3.234671403
1243,30558,30551,0.327171105
1244,30551,30555,1.273699141
1245,53507,69217,0.528484915
1246,69217,69216,0.836303038
1247,69216,69215,1.553471702
1248,69215,10027,14.17192179
1249,10027,10048,11.50880695
1250,10048,1362,2.210030641
1251,1362,25117,1.843161517
1252,25117,1333,4.169634739
1253,1333,880,1.46876727
1254,880,1902,3.354019661
1255,1902,1904,7.255040575
1256,1904,1336,2.735887472
1257,1336,1337,4.02534912
1258,1337,25125,3.248146941
1259,25125,1338,3.187302022
1260,1338,53508,3.084177152
1261,53508,10076,3.040078846
1262,10076,25122,0.533100248
1263,25122,1792,4.347751102
1264,49760,1794,0.404910317
1265,1794,30543,5.568120615
1266,30543,70088,2.151671293
1267,70088,8223,6.006026472
1268,8223,3382,0.566804755
1269,8222,70113,3.669571764
1270,70113,8231,4.161418332
1271,8231,62770,5.871393854
1272,62770,1796,0.299263243
1273,1796,1795,0.748143691
1274,1795,72507,0.384032027
1275,72507,68278,0.776793508
1276,65,8242,1.130623008
1277,8242,72512,1.517429817
1278,72512,72513,3.385042263
1279,72513,72514,2.519516128
1280,72514,72515,3.261959235
1281,72515,66,1.361497033
1282,66,67,1.449455959
1283,67,72517,2.039428185
1284,72517,62081,6.51137019
1285,67,62079,2.351861419
1286,62079,72516,5.938150425
1287,72516,1797,6.091427392
1288,1797,62077,5.925825742
1289,62077,62080,1.243892157
1290,62080,1804,1.00803508
1291,62085,68,2.072740628
1292,68,72519,3.40293659
1293,72519,72520,3.145218749
1294,72520,72521,3.533389644
1295,72521,72522,5.038395957
1296,72522,44788,5.822434579
1297,62090,62092,2.981884165
1298,62092,74300,13.6779327
1299,74300,1800,0.715999819
1300,1800,1803,1.125002337
1301,1803,1806,1.128532964
1302,1806,62078,16.00462925
1303,62078,463,2.929801455
1304,10089,66566,0.696541395
1305,66566,66384,13.07700643
1306,1345,40793,10.05470204
1307,40793,40794,3.634021421
1308,1808,12513,1.977818772
1309,69,1496,5.051008543
1310,1496,72666,2.755876041
1311,72666,540,11.09300097
1312,540,66525,2.113465386
1313,124,1497,23.60519537
1314,7292,62945,0.946301505
1315,62945,7296,2.70626789
1316,7296,56250,3.556452061
1317,56250,62930,0.699597732
1318,752,35544,2.069987804
1319,35544,79669,3.217902164
1320,79669,7166,0.32150759
1321,1348,38163,0.981997746
1322,38163,26281,5.081156338
1323,26281,7293,0.620888546
1324,7293,74570,1.982628493
1325,74570,7624,5.427276918
1326,7624,46596,1.982515248
1327,46596,1349,0.726998736
1328,1349,74571,3.086721605
1329,74571,7285,1.178583587
1330,7285,7289,8.217909279
1331,12908,1815,2.236478062
1332,1815,61282,1.967563918
1333,61282,62917,1.331240178
1334,62917,62918,2.015914973
1335,62918,61283,2.366886585
1336,61283,62923,1.539236229
1337,62923,62924,1.424623479
1338,62924,1822,1.198541236
1339,1822,1823,0.809640989
1340,12904,449,2.486047848
1341,449,12912,3.33026145
1342,12912,23690,1.935720252
1343,23690,23691,3.123110998
1344,23691,23692,1.858100348
1345,23692,12694,1.059780844
1346,12694,12913,1.543473739
1347,12913,60244,3.269743077
1348,60244,7489,0.547802696
1349,7489,12902,2.079131335
1350,12902,12695,1.373131175
1351,12695,12696,9.388531791
1352,12696,7268,1.154086932
1353,7268,12693,1.094615507
1354,1823,1824,0.436390757
1355,1824,1826,1.361653998
1356,1826,47183,1.234714714
1357,47183,9235,3.079576308
1358,9235,77110,2.987395185
1359,77110,9234,3.504940939
1360,9234,9238,5.989621538
1361,9238,23727,4.5306805
1362,23727,23725,1.535386413
1363,23725,23724,0.851904552
1364,23724,9237,1.853129667
1365,9237,26310,4.931152828
1366,26310,9236,2.650234396
1367,9236,64321,3.351613517
1368,64321,7431,0.588585178
1369,7431,16045,2.676197265
1370,16045,7255,5.33151422
1371,7255,12665,1.572162407
1372,1825,1822,0.505868234
1373,1822,1828,0.603090177
1374,1828,47181,1.672969229
1375,47181,12919,2.808410618
1376,12919,1820,1.437311828
1377,1820,12914,1.675773828
1378,12914,23703,1.592803922
1379,23703,23695,2.58165951
1380,23695,6641,1.155694619
1381,6641,23715,1.11621936
1382,23715,23694,1.937007766
1383,23694,55412,2.857897524
1384,55412,62668,3.805013783
1385,62668,9229,0.814273476
1386,2036,1726,6.961592109
1387,1726,2037,19.15761582
1388,2037,2302,29.18895121
1389,2302,1727,0.249756897
1390,11175,68262,0.230724375
1391,68262,76057,7.971027668
1392,76057,76058,2.075231386
1393,76058,11172,3.90830275
1394,11172,76060,6.093538403
1395,76060,77029,2.132581051
1396,77029,76059,2.609234367
1397,76059,5439,4.69117541
1398,66461,1683,7.260304985
1399,1683,68219,2.482546974
1400,68219,2961,2.419152512
1401,2961,1684,5.314813409
1402,1684,1685,4.390044707
1403,1685,79532,3.105351389
1404,79532,1870,1.671522802
1405,1870,1868,1.76443619
1406,1868,1863,1.861248893
1407,2940,68232,0.665789609
1408,68232,68229,1.719702759
1409,68229,1310,2.751468672
1410,1310,79442,10.2812563
1411,79442,68260,2.065919184
1412,68260,1311,6.955618318
1413,1311,1874,6.912094841
1414,1874,25307,5.143449211
1415,25307,69954,1.762138524
1416,69954,69953,3.198217317
1417,69953,69951,0.469319159
1418,69951,25311,0.568890601
1419,25311,69955,3.747636976
1420,69955,25310,0.387519309
1421,25310,69948,2.644594003
1422,69948,25305,0.425677173
1423,25305,68263,4.732477946
1424,68263,1879,4.780822825
1425,1879,13209,0.572621325
1426,13209,13210,0.401714081
1427,13210,69156,1.007163939
1428,69156,78175,5.123840256
1429,78175,25145,2.212080855
1430,25145,25258,3.98681687
1431,25258,1312,4.770916427
1432,1312,79521,4.865634681
1433,79521,79513,0.855274628
1434,79513,9899,5.822109944
1435,9899,9894,1.185427737
1436,9894,79514,6.410539607
1437,79514,8087,7.899177687
1438,8087,78177,4.366617491
1439,78177,68269,8.163399409
1440,68269,2998,2.095828066
1441,2998,2999,0.898716136
1442,53979,53964,2.290256503
1443,53964,53962,1.969106285
1444,53962,6430,1.907542622
1445,6430,53970,1.831781756
1446,53970,53974,2.509681272
1447,53974,6431,2.911915699
1448,6431,53971,2.891643837
1449,53971,53986,2.489007325
1450,53986,53982,1.894958322
1451,53982,53972,1.980662354
1452,53972,53983,1.927512274
1453,53983,53981,2.151126811
1454,53981,53973,2.43950469
1455,53973,53980,3.572048853
1456,53980,53951,2.802041862
1457,53951,9986,4.044807501
1458,9986,53952,4.756293251
1459,53952,53953,4.674607643
1460,53953,9987,5.138155331
1461,9987,53976,3.02521356
1462,53976,53975,2.890997124
1463,53975,42845,1.354833958
1464,42845,53937,2.433941572
1465,53937,9988,4.012504204
1466,9988,53934,1.149855916
1467,53934,9989,1.333643043
1468,9989,53936,1.655559935
1469,53936,10019,2.177878213
1470,3001,3000,0.890467559
1471,3000,68268,1.931389447
1472,68268,78176,5.169165148
1473,78176,8086,7.42285201
1474,8086,68630,9.151397194
1475,68630,9895,5.168151902
1476,9895,9898,1.172375447
1477,9898,69154,7.002709645
1478,69154,1675,4.436005752
1479,1675,68267,4.542274589
1480,68267,25146,4.141488319
1481,25146,69155,7.327095442
1482,69155,13211,0.991525907
1483,13211,13208,0.456188072
1484,13208,1878,0.545071008
1485,1878,25149,6.225237123
1486,25149,25148,4.882519693
1487,25148,1676,7.452579135
1488,1676,12869,9.232829434
1489,12869,25308,14.00771192
1490,25308,68227,12.11023263
1491,68227,68228,2.992883908
1492,68228,68233,1.93115295
1493,68233,68236,0.489070866
1494,68236,2941,0.752983623
1495,6891,68604,1.514537419
1496,68604,2997,0.646624793
1497,2997,68607,0.221880506
1498,68607,9968,1.808981116
1499,9968,8085,1.000800755
1500,8085,68606,1.086001894
1501,68606,25153,7.886197004
1502,25153,25150,4.893055395
1503,25150,68627,2.166291696
1504,68627,3003,6.039296084
1505,3003,3000,1.886947729
1506,3000,2998,0.84387895
1507,1674,2999,2.01691804
1508,69261,69265,0.618092973
1509,69265,69094,0.361627427
1510,69094,25262,1.006633039
1511,25262,9946,1.031689115
1512,9946,69260,0.987456775
1513,69260,9947,1.075197177
1514,9947,69266,0.817113731
1515,69266,25259,2.474422521
1516,25259,69095,0.669125498
1517,69095,69257,0.348816409
1518,69257,1315,0.388220551
1519,1315,69096,0.558445465
1520,69096,1316,0.654773697
1521,1316,1327,2.638029947
1522,6887,54090,0.437423196
1523,54090,68600,0.119296966
1524,68600,54091,0.227684734
1525,54091,30694,0.453383951
1526,30694,54092,0.352430805
1527,54092,16602,1.287749683
1528,16602,30693,4.722978423
1529,30693,30697,1.241876175
1530,30697,16554,0.806933167
1531,7797,1888,1.604267297
1532,1888,69163,1.594390745
1533,69163,7237,1.598733481
1534,7237,69161,1.143981512
1535,69161,69158,1.14188722
1536,69158,7238,1.345816193
1537,7238,71311,2.567805534
1538,71311,7234,0.982920998
1539,7234,343,0.69260659
1540,1895,1896,6.702738587
1541,1895,1898,6.52507924
1542,1898,51341,5.074356778
1543,51341,69219,4.344800745
1544,69219,880,0.333009981
1545,880,324,1.271452093
1546,324,69221,0.658121285
1547,2507,1899,6.459073427
1548,1901,1334,10.56748736
1549,1334,25104,5.381239962
1550,25104,3329,2.993512523
1551,3329,70081,2.775733067
1552,70081,3330,1.561247937
1553,3330,25108,5.745811804
1554,25108,70934,6.5370993
1555,70934,3331,2.710621809
1556,3331,3332,4.723305176
1557,3332,3333,4.033089698
1558,80248,69961,1.225411932
1559,69961,80242,0.474638827
1560,80242,69962,2.858840602
1561,69962,30630,0.33372067
1562,30630,68596,0.8070196
1563,68596,30631,1.04181661
1564,30631,9923,1.126830406
1565,9923,68594,1.039580835
1566,68594,9969,0.462539802
1567,9969,68640,0.410212638
1568,68640,68642,1.232501881
1569,68642,68597,2.199001396
1570,68597,9917,0.927091385
1571,9917,25257,3.326531384
1572,25257,69959,2.816294301
1573,69959,69956,3.889985556
1574,69956,69958,0.487866633
1575,69958,69957,0.572278193
1576,69957,9924,1.049087041
1577,9924,68628,3.020128209
1578,68628,9908,1.417675728
1579,9908,9925,8.864770648
1580,9925,9926,1.094104991
1581,9926,9927,0.559356527
1582,9927,69146,0.244871657
1583,69146,9928,0.291628434
1584,9928,9929,0.526480115
1585,9929,9901,1.520661389
1586,3072,25151,4.56158156
1587,25151,25304,2.864225633
1588,25304,25147,2.551166206
1589,25147,25309,0.967184217
1590,25309,5222,0.915429393
1591,5222,25306,3.286791405
1592,25306,25155,1.478055621
1593,25155,1873,9.247731541
1594,1873,12869,0.515321138
1595,12869,1874,0.670944762
1596,1874,1875,0.438986329
1597,1875,30523,4.957170369
1598,30523,9981,0.342298459
1599,3079,74293,0.530944721
1600,74293,74292,0.670633929
1601,74292,71291,12.21882755
1602,71291,74289,0.794085239
1603,74289,71341,0.846753649
1604,71341,74290,0.441746737
1605,74290,3073,0.47366397
1606,3073,3084,13.88499472
1607,3084,31245,2.357890179
1608,31245,2110,8.595053084
1609,2110,2111,2.398236659
1610,2111,2112,18.95084162
1611,2112,1916,20.31512786
1612,11182,16385,4.340204965
1613,16385,72660,4.306351795
1614,66527,12514,2.699458433
1615,12514,461,15.10204958
1616,461,1345,6.385918871
1617,1918,80438,3.333714936
1618,80438,1917,1.423434456
1619,1917,30546,5.417910448
1620,30546,2921,0.528499455
1621,2921,30550,1.8190459
1622,30550,30559,0.914510062
1623,30559,30554,0.717473507
1624,30554,30558,0.312484122
1625,30558,68586,1.801955233
1626,68586,30545,1.225558667
1627,30545,68577,0.868943014
1628,68577,2916,0.447353162
1629,2916,9999,4.88845122
1630,9999,76218,4.87544609
1631,76218,70002,4.481432722
1632,70002,42839,1.674307212
1633,42839,70005,1.680473002
1634,70005,2913,0.841704454
1635,30538,1880,3.935852608
1636,1880,68264,3.171316282
1637,68264,13210,0.656620046
1638,13210,13211,0.583804982
1639,13211,53940,0.780399522
1640,53940,80446,2.204926256
1641,80446,80445,0.798736649
1642,80445,1881,1.11677073
1643,1881,2925,1.183950624
1644,2925,9972,3.011324308
1645,9972,9077,1.451049622
1646,9077,25154,0.295525174
1647,25154,80444,2.416229872
1648,80444,9992,1.929517594
1649,9992,2926,1.362650393
1650,2926,9910,1.302933999
1651,9910,2936,4.444043256
1652,2936,80436,3.886904293
1653,80436,2927,1.198186795
1654,2927,2933,7.158927086
1655,2933,25152,7.110885231
1656,25152,2930,11.96898612
1657,2930,1919,2.354364773
1658,1919,1918,4.480518051
1659,1217,1218,9.561801203
1660,1218,1227,3.169559081
1661,1227,77855,1.544306722
1662,20188,20171,77.25901654
1663,20171,20229,6.892075908
1664,20229,20185,6.887903027
1665,20185,66590,46.43608981
1666,66590,20164,4.499115273
1667,20164,20208,2.802211301
